id,prob
33271552,0.54
35317369,0.26
35286390,0.11
35136341,0.13
35136331,0.21
35266364,0.16
35327393,0.4
35126394,0.24
34322596,0.16
35176369,0.19
34673100,0.21
35286361,0.06
35317362,0.1
35146345,0.24
34282784,0.11
34493905,0.26
34423108,0.19
35358275,0.06
35146326,0.02
35266362,0.34
34512952,0.2
35206327,0.1
35216383,0.21
35327361,0.18
35256298,0.37
34974806,0.32
35327311,0.37
34914097,0.14
35358305,0.33
35348320,0.21
35317381,0.13
35286341,0.14
34812894,0.06
35176361,0.28
35176338,0.23
35186308,0.4
32989843,0.18
35266381,0.23
35176310,0.08
35196428,0.28
35186354,0.03
35276312,0.16
35186299,0.22
35176381,0.06
35054751,0.37
34923995,0.36
34592781,0.15
35266221,0.01
35256288,0.16
35136222,0.12
34924450,0.41
35358244,0.1
34443976,0.06
35216208,0.18
35024348,0.03
35226229,0.55
35084389,0.25
35176204,0
35116251,0.13
35236250,0.08
35358214,0.07
35276234,0.51
35196251,0.28
35116273,0.62
35196294,0.04
34874866,0.21
34954475,0.11
35116282,0.25
35296231,0.38
35348313,0.25
35256218,0.46
35136292,0.18
35176231,0.6
35196359,0.14
35116244,0.43
35246192,0.18
35286237,0.21
35266310,0.39
35126271,0.16
35126242,0.21
35023294,0.26
35206224,0.15
35317279,0.2
34903874,0.14
34964516,0.03
35176233,0.07
35276238,0.14
25205973,0.13
35246247,0.11
34924331,0.06
35196324,0.25
35196356,0.18
34473959,0.2
35156149,0.1
35064624,0.25
34994894,0.09
35166150,0.11
35348116,0.44
35226214,0.22
35176137,0.14
35286186,0.55
35073904,0.09
35286183,0.06
35348141,0.25
35296199,0.13
34803233,0.05
35358157,0.44
34482522,0.35
33270860,0.01
34984847,0.16
35317147,0.36
35236145,0.29
34954564,0.21
35226148,0.25
35246159,0.1
35358138,0.09
35146188,0.31
35246124,0.16
35146186,0.09
34943599,0.03
35286159,0.14
35256139,0.12
35296122,0.18
35348184,0.12
34954924,0.12
34883446,0.45
35286142,0.12
35054703,0.18
35196135,0.32
35156168,0.28
35196146,0.16
34984819,0.39
31396873,0.42
35338156,0.21
35327198,0.32
35236217,0.15
33300426,0.19
31577488,0.05
35256183,0.28
35348157,0.11
35216130,0.06
30565904,0.56
35156161,0.22
35358175,0.46
35116145,0.33
34904802,0.1
34864887,0.16
34842960,0.2
34874078,0.59
34985009,0.64
33301994,0.03
34894444,0.42
34914913,0.1
34984981,0.39
34994995,0.45
31727720,0.29
34884865,0.19
35094702,0.5
34874871,0.37
34974901,0.38
34964930,0.16
34662833,0.28
34924793,0.38
34965009,0.35
35064825,0.12
34994921,0.4
35246113,0.65
35074352,0.26
35104742,0.05
35084887,0.13
34954826,0.46
34985061,0.11
34954885,0.03
34864832,0.3
35054967,0.29
34924832,0.25
34884932,0.32
35004931,0.13
35084953,0.69
35084950,0.07
35014747,0.25
34894848,0.47
35104764,0.14
35104741,0.33
35226116,0.17
34944890,0.27
35023817,0.39
34974818,0.12
34954889,0.06
32659706,0.11
34894812,0.33
33611334,0.53
35104805,0.29
34864889,0.2
33201111,0.2
34904754,0.16
34894790,0.12
34974854,0.26
35156126,0.36
35014871,0.23
34995010,0.1
35104344,0.3
35104821,0.11
34904778,0.25
34904788,0.16
35054988,0.2
34874474,0.09
35004936,0.01
35074863,0.09
33371260,0.13
32089249,0.1
34934136,0.07
35094664,0.16
35064751,0.1
34994919,0.07
34803020,0.39
35084791,0.19
34864755,0.17
34894744,0.34
35104688,0.08
34924763,0.12
34904680,0.31
35044725,0.12
35084655,0.13
34994925,0.08
34874831,0.3
34402478,0.05
34934463,0.29
34884872,0.15
35064060,0.16
34332345,0.35
35004840,0.2
35064313,0.31
34392408,0.24
34934766,0.24
34893944,0.26
34934806,0.57
34884687,0.29
34874800,0.18
34934789,0.37
34392977,0.09
34924744,0.13
35084804,0.43
34874752,0.13
35104732,0.16
34874793,0.25
34934785,0.12
34643095,0.13
34934747,0.12
34944715,0.2
34984106,0.52
34984135,0.08
35054880,0.01
35104671,0.25
33330152,0.46
34432603,0.51
35084795,0.17
35103963,0.17
34403733,0.33
34161854,0.35
34994906,0.19
34693624,0.31
19416059,0.16
35104630,0.13
19186015,0.27
35004792,0.22
35064808,0.33
34944635,0.3
35014635,0.4
34984849,0.14
34292969,0.38
34874734,0.4
34954739,0.23
34944630,0.14
34592878,0.26
26719639,0.35
34894626,0.21
34603436,0.18
35004695,0.63
35014708,0.15
35104659,0.49
34683101,0.05
31979183,0.33
35084727,0.32
35094563,0.52
34994411,0.13
34894617,0.23
34954701,0.55
34994831,0.08
35024682,0.22
35034656,0.18
34924700,0.3
34954358,0.14
34904645,0.11
34894674,0.17
34424032,0.2
34954388,0.17
33401306,0.12
34993970,0.06
35064710,0.25
34974707,0.47
35044650,0.06
35104592,0.4
34974082,0.24
34954273,0.42
35033377,0.16
34954690,0.02
35014726,0.09
34593104,0.23
35104607,0.33
34994805,0.19
34864696,0.5
34984857,0.3
34894647,0.29
34994643,0.1
33281613,0.15
34944578,0.27
34984767,0.29
33380815,0.35
35084679,0.16
34874610,0.13
35104542,0.16
35024661,0.07
35004571,0.4
34864627,0.23
34934348,0.15
35004636,0.53
34944607,0.08
34994707,0.48
33201957,0.11
35054696,0.44
35024644,0.27
34934598,0.27
35014380,0.28
34874580,0.04
34894550,0.17
34994681,0.5
34383409,0.25
34944604,0.3
35004642,0.5
33181661,0.23
34964681,0.33
35054210,0.2
35034580,0.06
34743650,0.33
35014569,0.04
33340595,0.28
35063607,0.16
34914679,0.31
35064134,0.4
35014552,0.24
34973865,0.4
34974618,0.22
35094522,0.26
34934650,0.23
34914606,0.39
35084677,0.17
34072019,0.06
14629652,0.33
34874582,0.24
35004625,0.09
34904517,0.51
34874601,0.28
34944243,0.23
35044543,0.12
34884678,0.09
34864361,0.24
35094042,0.4
35024625,0.07
35024544,0.23
33281032,0.09
34914599,0.16
35034586,0.2
35044401,0.09
35014573,0.13
34504160,0.44
35064618,0.17
35024674,0.19
34994765,0.22
35044512,0.19
34914556,0.03
34842944,0.07
34934464,0.07
33351862,0.3
34782898,0.34
34964540,0.12
35004566,0.34
34382741,0.58
35084511,0.42
34874551,0.49
35053638,0.28
34864449,0.06
35054530,0.17
35054409,0.22
32939940,0.08
34874520,0.24
35104415,0.04
35064504,0.31
35034525,0.23
35044531,0.05
35044548,0.18
35104447,0.25
35024461,0.03
34984732,0.11
34994586,0.02
35063456,0.3
35014439,0.38
34944480,0.29
34923456,0.12
35054631,0.09
34904445,0.28
33651504,0.25
35084508,0.37
34904448,0.05
35084309,0.12
31527858,0.31
35054541,0.59
34994547,0.63
34823157,0.23
35034555,0.03
34842962,0.13
34964586,0.34
34141821,0.02
35034522,0.49
34884551,0.35
35004508,0.08
34934492,0.27
32119454,0.16
34954563,0.24
34934501,0.21
34402710,0.11
35094451,0.11
34904399,0.28
35014454,0.29
35084594,0.24
33661705,0.21
34511924,0.27
35104076,0.09
34914104,0.12
34984653,0.22
35023385,0.24
35004515,0.24
35004541,0.03
35044533,0.06
35044516,0.18
35084146,0.3
35014477,0.36
33320269,0.22
30304936,0.34
34864540,0.26
34752774,0.19
34974514,0.22
34964535,0.4
32419645,0.27
33301446,0.15
35104441,0.09
34513270,0.15
34894395,0.53
34753330,0.01
34874420,0.12
34984550,0.12
35054432,0.11
35074344,0.15
35104321,0.28
34914471,0.22
35044429,0.18
34383892,0.3
34934387,0.47
34954422,0.17
34974393,0.16
34944351,0.11
35084415,0.36
34643165,0.11
34944325,0.51
34914420,0.46
35024454,0.23
34884510,0.31
34984543,0.18
34312117,0.2
35054489,0.04
34884465,0.07
33491768,0.44
34474147,0.17
35104368,0.25
34954418,0.44
32178860,0.12
35094294,0.12
34953354,0.09
35054389,0.14
34954391,0.23
35074355,0.21
34884481,0.17
34984605,0.31
35054363,0.1
35093254,0.2
35014428,0.21
34904355,0.21
8669015,0.22
35093584,0.32
35064234,0.19
32419796,0.16
34963352,0.52
35034450,0.5
34632980,0.06
35044359,0.11
34753633,0.25
34894326,0.11
34954122,0.37
35014411,0.44
34994498,0.07
34984607,0.14
35054378,0.2
31928112,0.08
34964505,0.04
34864392,0.13
34934353,0.26
35024463,0.2
35004443,0.28
34994519,0.07
34954356,0.02
34954401,0.09
34914433,0.36
34271945,0.17
34904270,0.28
34994430,0.33
35014303,0.34
34483849,0.5
34944304,0.37
34864323,0.09
34934226,0.35
34773313,0.17
34964307,0.27
35084319,0.2
34864334,0.58
32940000,0.09
35104264,0.26
34984405,0.34
35004242,0.38
34453642,0.32
34994332,0.01
35034306,0.19
35084370,0.41
35064263,0.05
35084314,0.22
35044300,0.07
33350557,0.32
28704127,0.44
34443648,0.21
34874327,0.31
34914416,0.14
35024294,0.14
35004354,0.25
28593937,0.48
35054255,0.31
34974326,0.06
34874338,0.15
34924289,0.22
34894266,0.17
34713288,0.1
35024376,0.26
34934262,0.11
34943464,0.05
35034385,0.43
34874346,0.34
34934322,0.12
35064370,0.14
34874343,0.3
34964347,0.28
35064319,0.11
35044343,0.42
34944311,0.1
34884382,0
34934277,0.08
35044220,0.4
26259044,0.26
35034383,0.05
34984440,0.16
35014321,0.32
35094186,0.08
35004353,0.24
34692804,0.33
35014258,0.16
35054250,0.07
35024315,0.23
35094232,0.25
35054254,0.26
34864294,0.29
35084321,0.47
35014263,0.16
34864212,0.05
34432997,0.49
34974253,0.29
34904177,0.07
34353426,0.14
35034232,0.17
34944119,0.19
34954175,0.48
34934162,0.1
34894164,0.2
34813649,0.37
35104202,0.11
35034236,0.18
34944097,0.11
34944131,0.24
34894223,0.13
34864237,0.15
35054238,0.15
34883245,0.23
32479863,0.28
34323642,0.61
35024177,0.4
34954160,0.09
35094137,0.12
33211651,0.21
34874287,0.27
33430309,0.51
35084152,0.38
35014175,0.12
34914197,0.29
34903340,0.26
34964279,0.31
34864251,0.15
35103753,0.12
35084183,0.29
35054202,0.06
35004164,0.31
34874224,0.25
35004026,0.22
35094135,0.07
35024167,0.29
35044150,0.06
34743206,0.19
34884295,0.18
34413785,0.18
34513756,0.26
35093717,0.42
35024249,0.09
13005518,0.17
34723358,0.05
34944079,0.4
34914295,0.2
33111257,0.46
35044171,0.43
34723514,0.35
34673664,0.27
34914096,0.23
34923761,0.57
34392900,0.22
35034171,0.14
33310692,0.47
34593345,0.18
35074175,0.17
34864225,0.24
33240395,0.39
34874058,0.27
34954112,0.16
34653384,0.22
34984078,0.43
35004114,0.4
35024100,0.43
34994112,0.25
34323198,0.18
34343008,0.04
34994084,0.11
34442723,0.19
34974056,0.15
32869916,0.16
34944012,0.25
34842817,0.12
35064188,0.21
34864050,0.2
34864039,0.09
34151827,0.04
34984152,0.34
35003877,0.26
34201817,0.11
34914160,0.33
35093970,0.18
34362620,0.06
32119443,0.36
34503833,0.38
35044049,0.14
34934087,0.25
34994198,0.23
35004094,0.23
35104056,0.37
34662733,0.29
32450095,0.08
35034136,0.41
34984222,0.16
34913957,0.37
34954017,0.36
31567201,0.25
35074011,0.09
34683588,0.26
9675067,0.35
35074010,0.31
31657820,0.06
34964083,0.16
35073859,0.09
35084018,0.39
34994071,0.28
35054063,0.29
35084135,0.3
35044014,0.3
35004030,0.01
34893719,0.29
35054082,0.23
35034094,0.08
35104040,0.44
35074065,0.01
31667324,0.22
34964145,0.04
34974144,0.21
34852813,0.58
34732933,0.2
33461746,0.48
34583051,0.21
35024152,0.31
34493004,0.07
34974058,0.07
34914141,0.01
34874114,0.37
34974146,0.27
35044032,0.26
34924112,0.11
35034031,0.06
34984115,0.37
34984076,0.34
35004018,0.33
34913680,0.65
35063859,0.48
35084036,0.32
35033588,0.02
35004091,0.15
35014088,0.1
34874106,0.29
34864064,0.27
35024089,0.33
35013990,0.14
34914186,0.26
35054133,0.15
34954003,0.42
34492686,0.06
34964073,0.09
35014085,0.46
34483200,0.04
34884177,0.24
35054092,0.19
35024147,0.32
34864103,0.18
34874028,0.14
34964122,0.17
35024133,0.25
34974051,0.01
34964027,0.12
34894068,0.13
34874084,0.24
32318797,0.49
34884046,0.1
34863959,0.38
34393344,0.26
35003921,0.24
34893956,0.29
33220271,0.15
34933978,0.19
34582868,0.4
33180695,0.1
35023951,0.04
35033941,0.37
34903904,0.09
35073981,0.09
34873908,0.15
34873912,0
34943890,0.04
34813534,0.46
34953947,0.11
34393829,0.26
35034020,0.04
34963986,0.33
35103941,0.16
34963993,0.24
35073942,0.28
34913970,0.21
34903998,0.44
34984049,0.31
35064044,0.17
35093739,0.22
34943882,0.27
34893890,0.18
32308921,0.22
32299426,0.23
35084002,0.22
34884077,0.08
34272207,0.35
34873904,0.11
34984039,0.01
35083722,0.29
35083970,0.27
34943928,0.33
35003927,0.28
34973943,0.13
35073932,0.25
34923948,0.23
34923965,0.22
35073938,0.2
35073973,0.36
34914007,0.15
35104018,0.15
34914001,0.33
34293161,0.24
34893961,0.1
31317148,0.08
34863990,0.03
34903909,0.12
34993999,0.22
34923975,0.26
34884003,0.23
34894001,0.38
34933731,0.33
35083995,0.07
34913929,0.32
34913946,0.19
34974006,0.09
34943900,0.36
34482424,0.31
34913995,0.52
35033946,0.2
34974038,0.16
35003528,0.29
34652991,0.58
34973997,0.15
34372804,0.07
34923905,0.09
35103857,0.18
35023900,0.2
35003732,0.36
34883874,0.47
35073808,0.37
34943679,0.4
34272495,0.34
35013216,0.48
34913901,0.29
35043904,0.33
35033862,0.07
34983912,0.4
34463680,0.32
34983768,0.33
33150096,0.16
35023878,0.4
34983972,0.11
35073920,0.28
34514018,0.27
34933899,0.06
34883918,0.21
34933925,0.15
34953883,0.12
35013821,0.17
33501325,0.62
35063952,0.26
35083870,0.37
35023880,0.13
34883903,0.41
34863869,0.59
32520014,0.41
33501481,0.21
35093819,0.26
34983951,0.14
34512744,0.22
35023648,0.18
35053911,0.06
35023677,0.57
34963919,0.58
34873813,0.27
34933856,0.18
35053886,0.07
35053748,0.09
35103898,0.15
815845,0.1
31637550,0.06
21059685,0.06
34933553,0.24
32318818,0.12
35013778,0.02
34983838,0.1
34863825,0.21
34893761,0.32
34333808,0.53
35023863,0.13
34983840,0.32
34592872,0.54
34963817,0.03
35073798,0.42
34272106,0.28
35063824,0.23
34422742,0.33
34943768,0.33
35083800,0.22
34893726,0.18
35053777,0.15
34733201,0.33
35063641,0.08
32338833,0.14
34963546,0.12
34863589,0.11
34893716,0.59
34913835,0.12
35003807,0.54
34632827,0.04
35033809,0.37
34983846,0.15
34983837,0.04
34993825,0.32
35043835,0.22
34953762,0.03
35103852,0.03
34913828,0.21
34933711,0.13
32789611,0.38
35063435,0.18
35003726,0.14
34993750,0.36
33131018,0.08
35063771,0.21
35103766,0.13
35003696,0.09
34863439,0.16
34883738,0.17
34933780,0.03
35003744,0.19
16401858,0.28
35023752,0.12
35013675,0.1
34723394,0.31
35023757,0.23
34963684,0.17
34873524,0.06
34953620,0.22
31397477,0.11
34431989,0.03
14448456,0.21
34883750,0.13
34823285,0.1
35083717,0.17
34933784,0.22
34933755,0.27
34893684,0.22
34863751,0.22
34413217,0.62
35003687,0.64
34923759,0.26
35103761,0.37
35033758,0.19
33190479,0.5
34953710,0.32
34903704,0.3
35023781,0.49
34973705,0.34
35023783,0.28
35053766,0.16
34903722,0.27
35103754,0.12
35103791,0.36
35073660,0.51
33200582,0.13
34973651,0.04
35043708,0.2
35073661,0.14
34913686,0.48
34953640,0.04
35103525,0.22
32669695,0.45
33541550,0.4
35043673,0.52
23473568,0.22
34893596,0.18
34863685,0.07
35043700,0.38
35053690,0.08
17844445,0.02
35013621,0.21
34983721,0.31
34161966,0.19
35063676,0.2
35093652,0.18
35043679,0.29
34993681,0.08
34873647,0.13
34482608,0.03
34863695,0.03
35103685,0.49
32058733,0.2
34712724,0.23
34923710,0.21
34973653,0.13
34963550,0.38
34943659,0.23
34883737,0.07
34983683,0.12
34963660,0.18
35073698,0.09
35103705,0.23
34933714,0.09
35073673,0.4
34283193,0.13
34893498,0.26
33230532,0.09
35033642,0.1
34973642,0.58
35053637,0.55
34903585,0.11
35063523,0.15
34973594,0.19
34993591,0.25
34913600,0.5
34863614,0.27
34893533,0.29
34883629,0.38
35053562,0.09
35013586,0.14
34913570,0.16
34893554,0.23
34863585,0.36
35023607,0.2
31206885,0.07
34713317,0.5
34893515,0.3
34883604,0.03
35083537,0.03
34873554,0.08
35053584,0.11
33320385,0.33
34903592,0.01
35103641,0.24
34923689,0.24
32659786,0.08
35053647,0.4
35053574,0.27
35093594,0.05
35003589,0.07
35063540,0.15
35033608,0.12
34983666,0.23
34923660,0.44
32409870,0.2
35053525,0.07
34883520,0.09
34923577,0.37
33111280,0.11
34923509,0.2
35043518,0.05
34863582,0.1
35073570,0.24
35103587,0.07
34913508,0.05
35003514,0.23
33191862,0.11
35023603,0.09
35043539,0.26
33611358,0.09
32739664,0.35
34973509,0.1
34953465,0.35
34983556,0.07
35053513,0.23
35093570,0.07
34983571,0.51
34923268,0.26
30225495,0.23
34903538,0.09
34963514,0.15
34913509,0.33
35073536,0.18
34903524,0.56
34983598,0.17
35033338,0.26
34963500,0.56
34873543,0.2
35033580,0.16
35103582,0.09
34913527,0.29
34963505,0.07
34963559,0.16
35033576,0.22
35033540,0.1
34322129,0.2
34913394,0.3
35063457,0.43
34883542,0.05
34341914,0.03
34983592,0.27
35013493,0.23
35033480,0.13
34863459,0.1
35083408,0.16
34863409,0.33
34923318,0.42
34983476,0.39
34923510,0.17
34923480,0.22
32449956,0.29
33451501,0.03
34963389,0.2
34883481,0.11
34893404,0.15
35043468,0.1
34963410,0.08
34763520,0.24
34812738,0.35
34883490,0.15
34923411,0.14
35003446,0.33
34903443,0.37
34953457,0.22
30134923,0.16
34913438,0.4
35083429,0.25
34893416,0.38
34683629,0.18
32059138,0.34
35103456,0.37
34723571,0.16
35103382,0.23
34963430,0.11
35033428,0.15
34393784,0.27
34923512,0.01
34973409,0.31
35103421,0.29
35093413,0.2
34863425,0.09
34963463,0.13
34863519,0.16
34402724,0.2
34983487,0.17
35093483,0.49
34863395,0.1
32188200,0.29
34372224,0.46
34933423,0.18
35073443,0.33
34873424,0.11
35043435,0.44
35083443,0.24
34963446,0.28
35093406,0.04
34913449,0.1
34873467,0.14
34873476,0.48
34444329,0.16
34282644,0.47
34372255,0.22
34993449,0.05
35033430,0.1
35053305,0.1
34913402,0.26
34913363,0.09
34973352,0.13
34913365,0.08
34343126,0.4
34273037,0.06
34633287,0.1
34983368,0.32
35003352,0.57
34983418,0.33
35103354,0.42
34713190,0.15
34993342,0.35
34963348,0.26
34462346,0.41
35063380,0.1
35003379,0.25
35053410,0.13
34823397,0.17
34983408,0.13
35013406,0.46
35003297,0.43
34973349,0.13
35093319,0.25
34983322,0.27
31287039,0.34
35053367,0.18
34933360,0.04
34913407,0.17
34973340,0.16
35043350,0.4
34743422,0.25
34692846,0.45
35013400,0.07
35063358,0.36
35023317,0.26
34903346,0.51
34753410,0.42
34412579,0.13
34943383,0.16
34923361,0.16
34983409,0.3
35053360,0.07
34452343,0.2
34943438,0.17
34703596,0.15
35043336,0.26
34973370,0.09
35033414,0.15
35003371,0.27
34693491,0.29
34973384,0.16
34953378,0.33
34422543,0.05
34893302,0.24
34903314,0.23
35033303,0.08
35003285,0.32
35033333,0.23
34362403,0.46
34603500,0.15
35033258,0.1
35013280,0.18
34913254,0.16
34903262,0.37
35073241,0.04
32299411,0.04
35063314,0.16
34993295,0.66
34512514,0.31
34983268,0.14
35073231,0.34
34863256,0.21
35033251,0.17
35053304,0.38
35013239,0.25
34773394,0.12
34883314,0.27
34793554,0.06
34883307,0.1
33210946,0.25
33340234,0.26
34963302,0.16
34933340,0.1
34913278,0.3
35063302,0.12
35063282,0.31
35033281,0.18
34723219,0.32
35023282,0.17
34923263,0.34
34873332,0.12
34983281,0.33
34943318,0.39
32078193,0.31
34702928,0.3
35033305,0.12
35103223,0.12
35083266,0.4
35103319,0.26
34692769,0.19
34723392,0.38
34342009,0.21
34823630,0.31
34683611,0.15
34743675,0.18
34733581,0.12
31577373,0.59
34643241,0.32
34673678,0.15
31156650,0.24
34753596,0.12
34703741,0.2
35003220,0.05
34772860,0.27
34713619,0.19
34813623,0.29
34793620,0.46
34653680,0.21
34803554,0.17
34913232,0.28
34933226,0.1
34633557,0.1
34763594,0.17
35093213,0.04
34041891,0.22
32449892,0.35
34813082,0.1
34623414,0.19
34793348,0.26
34603526,0.33
32999861,0.29
34583668,0.68
34643670,0.58
34723593,0.28
34643637,0.29
34713598,0.08
34424037,0.47
34603654,0.09
32088515,0.2
34693571,0.21
34663627,0.09
34703712,0.12
34593656,0.31
34823599,0.49
34723585,0.32
34663630,0.13
34663664,0.51
32008804,0.45
35083224,0.09
34652876,0.12
28132397,0.25
34613643,0.43
34943241,0.02
34793544,0.29
34643684,0.2
34633180,0.3
34763530,0.2
32378965,0.5
34593663,0.25
34713169,0.19
34753588,0.03
34673375,0.35
34453092,0.09
34713588,0.22
34693227,0.33
34773535,0.36
34743653,0.34
34813607,0.3
34913217,0.06
34703667,0.1
32199026,0.26
34713628,0.52
33320375,0.25
34593521,0.37
34753563,0.21
34663662,0.12
34723568,0.1
34702913,0.2
34642918,0.08
34712982,0.37
34643652,0.25
34913220,0.23
34733574,0.16
34692856,0.14
33661648,0.28
34663592,0.28
34663616,0.5
34743459,0.46
34643585,0.23
34753552,0.31
34463823,0.18
34623528,0.29
34673598,0.1
34663519,0.16
32709603,0.12
34693481,0.21
34081858,0.49
33491657,0.08
34272151,0.47
34703599,0.31
34583596,0.09
34813462,0.12
34733063,0.28
34793378,0.27
34803032,0.31
34713552,0.28
34473406,0.16
31377487,0.35
34763462,0.34
34623560,0.1
34583558,0.5
34813508,0.51
34813496,0.15
34342253,0.15
14489253,0.2
34733476,0.11
34783518,0.41
34693427,0.44
34433379,0.18
34623515,0.15
34803459,0.34
33391515,0.08
34743625,0.14
34603481,0.21
33651790,0.14
34823572,0.26
34623524,0.09
34733464,0.25
34743553,0.32
34643556,0.08
34623574,0.25
34583491,0.37
34713559,0.65
34483830,0.39
34653537,0.34
33461559,0.25
34823509,0.13
34693537,0.54
34592853,0.21
34823489,0.35
34753543,0.39
34713550,0.14
34603511,0.05
34733529,0.08
34443744,0.51
34453383,0.39
34753547,0.05
34823503,0.15
34603444,0.17
34512659,0.01
34723513,0.15
31337766,0.19
34693535,0.36
30435667,0.44
34583576,0.11
34813380,0.1
34653469,0.1
34643461,0
34353276,0.24
34613446,0.17
34443512,0.06
34603434,0.14
34593448,0.29
34603356,0.08
34643441,0.45
34633381,0.12
31176805,0.18
34593413,0.19
32520178,0.17
34463733,0.17
34673496,0.12
34653492,0.16
34342552,0.28
34593406,0.17
34613476,0.47
34663021,0.59
34593414,0.07
34273445,0.48
34653488,0.15
34803331,0.5
34463239,0.23
34753383,0.13
34293262,0.35
34653161,0.27
34633124,0.11
34643515,0.29
34643476,0.06
31547800,0.09
34713423,0.61
34703479,0.31
34603025,0.2
31477489,0.39
34793351,0.27
34723427,0.14
34782796,0.08
34813440,0.34
34583472,0.33
15720004,0.02
34623460,0.04
34673460,0.19
34802897,0.25
34623469,0.21
34231829,0.11
34693409,0.32
34763371,0.21
34713407,0.22
34693402,0.06
34803336,0.61
33661578,0.32
10122657,0.47
34583425,0.17
34653476,0.48
33251318,0.13
34683387,0.11
34663448,0.1
34372985,0.24
34603396,0.17
34473759,0.04
34593403,0.28
34603355,0.29
34703563,0.24
31727947,0.08
34583457,0.39
32969847,0.11
34623443,0.37
34813449,0.19
34613310,0.21
34743354,0.15
34723232,0.27
34633335,0.51
34492901,0.08
34823233,0.32
34733282,0.3
34743351,0.12
34643309,0.34
34723270,0.43
34713300,0.4
34733296,0.07
34723233,0.13
33601483,0.28
34494045,0.16
34593357,0.18
34703373,0.29
34813298,0.24
34643148,0.31
34793297,0.33
34444464,0.09
34733218,0.24
34313079,0.22
34613263,0.19
34433723,0.15
34773117,0.18
34763232,0.59
25216057,0.35
34813291,0.45
34653423,0.24
34813297,0.26
34663315,0.1
34702728,0.18
34733214,0.15
34733301,0.36
34723307,0.3
34663326,0.24
34603305,0.45
34603270,0.28
34413834,0.27
34603317,0.25
34703398,0.28
34603283,0.16
34713301,0.15
404548,0.12
32089386,0.65
34633229,0.1
34603257,0.08
34633258,0.09
34413083,0.28
34793197,0.34
34703410,0.14
34652890,0.54
34703411,0.3
33220175,0.21
34753320,0.27
34793274,0.31
34402170,0.21
34743393,0.04
34583253,0.29
34803146,0.22
34753160,0.27
34823222,0.1
34683210,0.32
34763150,0.11
34732974,0.13
34643274,0.15
34783196,0.25
34793097,0.29
34613198,0.3
34493607,0.26
34763187,0.19
34823168,0.18
34272229,0.08
33611613,0.24
34693165,0.2
34633167,0.22
34762849,0.42
34823175,0.1
34303566,0.5
34713199,0.2
34334171,0.13
34783178,0.25
34703253,0.25
34643257,0.08
33391093,0.14
34352477,0.21
34623290,0.35
34373173,0.19
34623300,0.53
32189423,0.07
34763166,0.31
31978530,0.21
34352896,0.17
33521288,0.1
31487449,0.06
34633154,0.08
34653300,0.21
34753232,0.06
34593175,0.41
34773190,0.05
32340298,0.39
34484157,0.49
34633149,0.09
34313226,0.23
34652877,0.19
34151906,0.48
34623284,0.21
34813117,0.26
34292303,0.38
33160492,0.31
34783162,0.52
34333890,0.22
34713147,0.35
34803111,0.32
34673254,0.11
34643261,0.49
34803142,0.37
32549015,0.13
34633144,0.28
34693207,0.18
34763121,0.23
34293748,0.2
34632987,0.01
34673182,0.06
34612908,0.18
34643213,0.31
34593238,0.18
34803148,0.4
34693173,0.17
32479852,0.21
34763214,0.01
34653095,0.09
34363365,0.26
34442169,0.16
27892037,0.33
34663112,0.38
33331473,0.25
34642950,0.61
34803008,0.26
34362470,0.22
34802999,0.05
34823094,0.18
34653118,0.21
34623047,0.21
33281379,0.64
34713083,0.29
34312297,0.25
34633018,0.31
34713046,0.12
34483636,0.06
34653168,0.23
34603113,0.1
34683014,0.32
34373798,0.02
33301580,0.45
34363288,0.1
34423985,0.43
34703043,0.36
34743082,0.06
34623098,0.28
34743061,0.11
34293864,0.29
34703214,0.38
34653170,0.12
34812967,0.16
34773046,0.31
34603096,0.22
34673025,0.34
29745399,0.28
34363712,0.48
34613042,0.29
34743123,0.12
34693074,0.2
34633103,0.04
34333498,0.3
34733069,0.14
34793042,0.24
34712995,0.06
34703023,0.32
34743142,0.33
34802987,0.02
34713096,0.31
34424088,0.23
34663164,0.47
34663059,0.04
34813143,0.12
34383874,0.16
34793054,0.14
34713131,0.04
34662842,0.24
34813114,0.04
33541677,0.25
34743050,0.17
34703009,0.33
34474052,0.34
34622985,0.32
34703016,0.33
34783027,0.13
34362615,0.27
34723066,0.2
34783082,0.43
32049404,0.53
34472558,0.08
34703010,0.05
34323844,0.48
34513065,0.32
34783064,0.1
34623014,0.15
34582937,0.27
34582992,0.39
34663018,0.23
34812981,0.06
34702934,0.5
34792945,0.13
33212022,0.42
34792943,0.18
33451458,0.12
34602959,0.53
34642992,0.49
34632957,0.2
34792912,0.33
31387427,0.16
34812965,0.21
34632989,0.14
34752958,0.1
34672830,0.16
34702959,0.45
34772937,0.18
34682965,0.15
33181268,0.35
34702894,0.15
34273081,0.14
34732965,0.43
34643009,0.22
34011873,0.35
34602927,0.23
34632965,0.12
34632899,0.19
34742927,0.27
34712981,0.3
34484138,0.29
34612900,0.14
34444113,0.21
34823024,0.12
34752972,0.26
34802937,0.11
34583010,0.27
34722945,0.13
34612964,0.34
34722956,0.45
34403455,0.21
34602940,0.42
34713000,0.2
28642926,0.14
30595870,0.17
30565599,0.3
34632918,0.03
34622940,0.39
34753026,0.07
34822977,0.05
34503798,0.08
34813028,0.57
33430829,0.18
34762951,0.15
32309584,0.13
32399692,0.19
34444103,0.19
