new_id,prob
11329,0.71
11330,0.8
11331,0.96
11333,0.59
11334,0.51
11337,0.25
11343,0.84
11345,0.69
11347,0.77
11348,0.68
11353,0.87
11354,0.9
11358,0.81
11359,0.14
11362,0.84
11363,0.12
11366,0.96
11367,0.04
11368,0.98
11371,0.07
11373,0.03
11375,0.86
11377,0.07
11378,0.97
11379,0.83
11381,0.33
11382,0.08
11383,0.86
11385,0.02
11387,0.63
11388,0.01
11389,0.36
11390,0.21
11391,0.05
11392,0.8
11395,0.09
11397,0.25
11399,0.88
11400,0.26
11401,0.04
11402,0.32
11403,0.61
11406,0.95
11407,0.01
11408,0.1
11409,0.8
11411,0.29
11413,0.05
11414,0.76
11415,0.57
11416,0.38
11418,0.97
11421,0.48
11423,0.82
11425,0.92
11426,0.57
11427,0.5
11428,0.72
11430,0.56
11432,0.06
11433,0.07
11434,0.06
11435,0.07
11439,0.15
11443,0.31
11444,0.36
11447,0.86
11448,0.83
11450,0.15
11451,0.13
11453,0.12
11455,0.25
11459,0.22
11464,0.34
11467,0.95
11468,0.37
11469,0.41
11470,0.38
11472,0.06
11473,0.61
11476,0.31
11477,0.76
11479,0.11
11481,0.88
11482,0.28
11485,0.26
11486,0.9
11489,0.91
11491,0.87
11492,0.88
11494,0.1
11495,0.95
11496,0.8
11497,0.21
11499,0.49
11500,0.29
11501,0.4
11503,0
11504,0.53
11505,0.03
11506,0.02
11510,0.15
11511,0.86
11514,0.65
11515,0.15
11516,0.94
11521,0.56
11522,0.74
11523,0.06
11524,0.52
11525,0.78
11526,0.04
11528,0.05
11529,0.87
11530,0.03
11531,0.03
11533,0.34
11534,0.99
11536,0.1
11539,0.68
11541,0.9
11546,0.36
11548,0.27
11550,0.26
11551,0.29
11553,0.91
11554,0.41
11556,0.18
11557,0.08
11558,0.72
11560,0.91
11561,0.76
11563,0.63
11564,0.03
11573,0.98
11576,0.45
11577,0.23
11581,0.83
11582,0.94
11586,0.01
11587,0.32
11588,0.95
11589,0.76
11590,0
11593,0.08
11597,0.89
11601,0.94
11602,0.26
11603,0.87
11605,0.96
11607,0.05
11608,0.79
11609,0.96
11611,0.61
11612,0.13
11614,0.23
11618,0.64
11619,0.11
11620,0.33
11623,0.01
11626,0.15
11629,0.67
11633,0.22
11634,0.67
11635,0.33
11637,0.6
11638,0.17
11641,0.25
11642,0.61
11644,0.95
11646,0.9
11651,0.59
11654,0.8
11656,0.9
11657,0.12
11659,0.71
11662,0.7
11666,0.47
11667,0.07
11668,0.26
11672,0.95
11674,0.12
11676,0.41
11678,0.01
11681,0.07
11682,0.01
11683,0.52
11686,0.22
11687,0.22
11689,0
11691,0.97
11692,0.13
11693,0.91
11694,0
11697,0.02
11698,0.29
11699,0
11700,0.97
11702,0.17
11704,0.03
11707,0.98
11708,0.97
11711,0
11712,0.04
11713,0.96
11714,0.92
11715,0.44
11718,0.17
11719,0.26
11720,0.24
11721,0.92
11724,0.76
11726,0.42
11727,0.2
11728,0.24
11730,0.11
11734,0.83
11735,0.98
11737,0.82
11738,0.94
11740,0.02
11743,0.93
11746,0.03
11747,0.23
11748,0.23
11749,0.73
11750,0.64
11753,0.71
11757,0.16
11758,0.22
11759,0.04
11760,0.9
11761,0.95
11762,0.66
11763,0.95
11765,0.02
11770,0.65
11771,0.92
11772,0.22
11776,0.17
11777,0.12
11778,0.97
11779,0.73
11780,0.77
11781,0.84
11789,0.81
11798,0.87
11799,0.21
11802,0.1
11803,0.17
11804,0.42
11805,0.82
11807,0.9
11809,0.22
11810,0.24
11812,0.54
11814,0.39
11815,0.72
11818,0.7
11827,0.92
11828,0.8
11831,0.22
11835,0.17
11839,0.11
11840,0.86
11841,0.39
11842,0.5
11845,0.59
11847,0.84
11849,0.05
11850,0.14
11851,0.34
11853,0.37
11855,0.98
11857,0.75
11859,0
11863,0
11865,0
11866,0.28
11867,0.68
11868,0.38
11869,0.01
11870,0.3
11871,0.53
11872,0.11
11875,0.69
11877,0.33
11882,0.21
11884,0.05
11886,0.4
11888,0.62
11889,0.85
11890,0.09
11894,0.04
11896,0.83
11897,0.94
11898,0.3
11899,0.01
11902,0.26
11904,0.43
11907,0.94
11909,0.5
11912,0.99
11918,0.11
11923,0.98
11929,0.26
11932,0.85
11933,0.42
11934,0.77
11938,0.26
11940,0.83
11946,0.43
11947,0.39
11949,0.26
11950,0.84
11952,0.07
11953,0.95
11955,0
11956,0.6
11957,0.56
11961,0.03
11962,0.33
11964,0.8
11966,0.11
11967,0.65
11969,0.53
11970,0.38
11971,0.99
11973,0.01
11975,0.23
11976,0.1
11977,0.47
11979,0.79
11980,0.88
11982,0.37
11983,0.85
11984,0.96
11985,0.17
11988,0.12
11990,0.97
11991,0.75
11992,0.66
11993,0.89
11994,0.7
11995,0.11
11999,0.78
12000,0.09
12001,1
12003,0.04
12008,0.21
12011,0.8
12012,0.11
12014,0.11
12017,0.99
12018,0.21
12020,0.83
12021,0.62
12022,0.52
12023,0.73
12024,0.18
12025,0.13
12027,0.18
12028,0.91
12029,0.01
12036,0.66
12037,0
12043,0.55
12045,0.75
12049,0.05
12055,0.84
12061,0.77
12062,0.78
12064,0
12065,0.68
12066,0.92
12067,0.34
12071,0.06
12073,0.24
12074,0.66
12075,0.68
12077,0.23
12078,0.48
12079,0.8
12081,0.58
12082,0.04
12083,0.42
12086,0.04
12088,0.86
12089,0.9
12091,0.09
12093,0
12094,0.25
12095,0.52
12096,0.23
12097,0.2
12099,0.03
12100,0.46
12101,0.03
12104,0.18
12105,0.73
12106,0.39
12107,0.44
12111,0.01
12112,0.82
12113,0.91
12116,0.2
12118,0.74
12119,0.13
12120,0.05
12121,0.52
12122,0.67
12126,0.91
12128,0.16
12130,0.84
12131,0.04
12136,0.43
12140,0.52
12143,0.78
12145,0.92
12147,0.2
12149,0.02
12150,0.91
12151,0.49
12152,0.84
12153,0.26
12154,0.09
12155,0.86
12158,0.01
12160,0.19
12164,0.29
12166,0.56
12170,0.48
12171,0.16
12172,0.86
12173,0.74
12174,0.28
12178,0.39
12179,0.63
12180,0.96
12181,0
12182,0.99
12184,0.14
12188,1
12191,0.91
12193,0.91
12194,0.93
12199,0.67
12204,0.57
12205,1
12206,1
12207,0.48
12208,0.97
12211,0.95
12214,0.86
12215,0.89
12217,0.09
12218,0.03
12221,0.09
12223,0.38
12224,0.63
12225,0.75
12228,0.84
12232,0.56
12234,0.49
12235,0.39
12236,0.73
12241,0.51
12243,0.92
12244,0.76
12245,0.9
12247,0.13
12249,0.48
12250,0.97
12252,0.9
12254,0.84
12255,0.11
12256,0.66
12257,0.92
12258,0.63
12259,0.04
12261,0.94
12263,0.32
12264,0.81
12265,0.01
12267,0.08
12268,0.32
12269,0.03
12270,0.59
12271,0.92
12273,0.31
12275,0.39
12277,0.55
12278,0.48
12281,0.78
12282,0.75
12284,0.87
12285,0.82
12286,0.25
12293,0.95
12295,0.53
12296,0.72
12302,0.19
12303,0.91
12306,0.11
12308,0.55
12311,0.08
12313,0.75
12316,0.82
12318,0.79
12319,0.83
12320,0.97
12321,0.69
12322,0.09
12330,0.04
12331,0.81
12332,0.01
12333,0.57
12335,0.06
12336,0
12337,0.58
12340,0.32
12344,0.98
12348,0.72
12353,0.03
12355,0.61
12356,0.12
12357,0.76
12359,0.45
12360,0.39
12362,0.05
12364,0.95
12365,0.81
12370,0.07
12372,0.5
12373,0.91
12377,0.41
12380,0.59
12381,0.77
12383,0.01
12384,0.47
12392,0.95
12393,0.09
12394,0.56
12395,0.26
12397,0.1
12400,0.66
12402,0.97
12404,0.95
12411,0.02
12412,0.08
12414,0.02
12415,0.34
12416,0.45
12417,0.82
12418,0.47
12420,0.4
12421,0.19
12422,0.69
12424,0.18
12427,0.18
12428,0.08
12429,0.79
12430,0.39
12434,0.99
12438,0.69
12439,0
12443,0.21
12446,0.63
12448,0.55
12449,0.06
12450,0.98
12453,0.01
12454,0.93
12455,0.99
12456,0.19
12458,0.08
12459,0.22
12461,0.64
12462,0.88
12465,0.94
12467,0.12
12469,0.91
12471,0.65
12472,0.43
12474,0.03
12478,0.91
12479,0.03
12481,0.52
12483,0.02
12484,0.44
12488,0.7
12490,0.93
12491,0.21
12492,0.61
12493,0.43
12494,0.67
12495,0.13
12499,0.62
12500,0.17
12501,0
12502,0.72
12503,0.97
12505,0.66
12509,0.08
12510,0.71
12511,0.89
12512,0.01
12514,0.74
12516,0.4
12518,0.99
12519,0.89
12520,0.59
12523,0.7
12524,0.17
12527,0.07
12529,0.74
12531,0.01
12532,0.12
12533,0.38
12536,0
12538,0.48
12539,0.63
12540,0.7
12544,0.42
12545,0.99
12546,0.01
12547,0.67
12549,0.08
12550,0.41
12552,0.29
12553,0.5
12554,0.11
12555,0.99
12558,0.52
12559,0
12560,0.96
12562,0.14
12563,0.63
12564,0.5
12565,0.02
12566,0.66
12569,0.98
12574,0.15
12576,0.92
12577,0.33
12581,0.15
12582,0.18
12584,0.84
12587,0.59
12588,0.25
12591,0.94
12592,0.69
12593,0.13
12595,0.32
12597,0.71
12598,0.13
12600,0.51
12602,0.94
12604,0.85
12605,0.31
12606,0.95
12609,0.87
12610,0
12612,0.86
12614,0.71
12615,0.92
12617,0.21
12618,0.26
12621,0.95
12626,0.1
12630,0.09
12631,0.05
12634,0.33
12636,0.97
12637,0.91
12644,0.02
12645,0.87
12646,0.86
12648,0.64
12650,0.07
12651,0.55
12654,0.93
12655,0.17
12656,0.6
12657,0.28
12658,0.92
12661,0.81
12662,0.02
12664,0.22
12666,0.94
12667,0.52
12668,0.13
12669,0.66
12671,0.08
12675,0.46
12676,0.99
12679,0.99
12680,0.57
12684,0.99
12687,0.13
12690,0.27
12691,0.47
12692,0.13
12696,0.59
12698,0.86
12699,0.94
12700,0.18
12701,0.93
12707,0.85
12708,0.48
12710,0.82
12714,0.09
12717,0.31
12718,0.11
12719,0.53
12721,0.44
12723,0.3
12726,0.49
12728,0.82
12729,0.85
12730,0.08
12731,0.43
12740,0.32
12741,0.46
12742,0.49
12743,0.75
12744,0.27
12749,0.87
12750,0.01
12753,0.61
12754,0.09
12757,0.21
12758,0.01
12759,0.52
12760,0.34
12761,0.85
12762,0.13
12765,0.04
12767,0.01
12769,0.36
12773,0
12774,0.98
12778,0.65
12780,0.42
12781,0.01
12785,0.13
12789,0.13
12790,0.69
12791,0.11
12792,0.21
12793,0.29
12794,0.8
12795,0.22
12804,0.89
12806,0.32
12807,0.01
12808,0.58
12809,0.6
12815,0.92
12816,0.56
12817,0.86
12820,0.01
12821,0.1
12822,0.47
12828,0.04
12832,0.87
12833,0.26
12835,0.78
12837,0.76
12840,0.41
12841,0.93
12842,0.89
12844,0.87
12846,0.39
12848,0.43
12851,0.38
12854,0.84
12855,0.06
12860,0.12
12862,0.66
12863,0.06
12864,0.74
12865,0.84
12866,0.21
12868,0.36
12870,0.23
12875,0.82
12876,0.85
12878,0.03
12879,0.82
12880,0
12881,0.82
12882,0.74
12884,0.11
12887,0.45
12888,0.22
12889,0.99
12890,0.11
12893,0.15
12899,0.75
12900,0.01
12901,0.91
12904,0.07
12908,0
12910,0.52
12912,0.04
12913,0.84
12914,0.99
12915,0
12917,0.28
12920,0.85
12922,0.47
12923,0.59
12927,0.74
12928,0.55
12929,0.41
12930,0.16
12931,0.81
12933,0.87
12939,0.19
12943,0.23
12945,0.11
12947,0.21
12948,0.33
12949,0.15
12952,0.56
12953,0.14
12954,0.7
12957,0.64
12959,0.79
12962,0.89
12963,0.07
12964,0.3
12966,0.57
12967,0.43
12973,0.01
12974,0.66
12975,0.11
12976,0.3
12977,0.63
12978,0.16
12979,0.16
12980,0.73
12981,0.23
12982,0.75
12983,0.83
12986,0.66
12988,0.21
12989,0.96
12990,0.65
12991,0.71
12992,0.98
12997,0.15
12998,0.06
12999,0.09
13001,0.35
13002,0.97
13003,0.25
13005,0.14
13006,0.8
13007,0.87
13008,0.58
13014,0.74
13015,0.14
13018,0.77
13019,0.7
13021,0.94
13023,0.38
13024,0.07
13026,0.2
13027,0.01
13028,0.46
13030,0.41
13032,0.03
13033,0.15
13034,0.58
13037,0.12
13041,0.59
13045,0.44
13046,0.96
13051,0.86
13052,0.6
13053,0.44
13054,0
13060,0.99
13061,0.39
13062,0.37
13067,0.12
13068,0.19
13069,0.77
13070,0.84
13071,0.74
13073,0.93
13075,0.01
13076,0.83
13077,0.25
13078,0.98
13079,0.33
13081,0.72
13085,0.17
13087,0.27
13090,0.01
13091,0.04
13094,0.89
13097,0.66
13098,0.04
13101,0.18
13102,0.79
13103,0.24
13106,0.07
13107,0.23
13109,0.2
13110,0.87
13111,0.7
13113,0
13114,0.96
13115,0.19
13116,0.9
13117,0.23
13118,0.18
13119,0.79
13120,0.02
13126,0.27
13127,0.94
13129,0.77
13130,0.63
13132,0.6
13133,0.96
13137,0.43
13140,0.99
13142,0.93
13143,0.97
13147,0.07
13148,0.17
13149,0.85
13151,0
13152,0.55
13154,0.6
13155,0.15
13157,0.62
13161,0.7
13163,0.92
13165,0.43
13168,0.45
13169,0.61
13170,0.99
13173,0.07
13174,0.73
13176,0
13179,0.51
13180,0.09
13184,0.89
13185,0.03
13186,0.65
13188,0.28
13191,0.12
13193,0.36
13194,0.62
13197,0.03
13198,0.24
13200,0.37
13202,0.04
13203,0.92
13205,0.59
13206,0.9
13208,0.68
13209,0.91
13210,0.55
13212,0.18
13213,0.22
13214,0.07
13217,0.02
13219,0.36
13220,0.21
13223,0.94
13224,0.48
13225,0.02
13226,0.11
13227,0.21
13228,0.51
13230,0.01
13232,0.7
13233,0.64
13235,0.31
13240,0.73
13242,0.7
13243,0.01
13249,0.01
13251,0.05
13253,0.14
13254,0.72
13255,0.69
13259,0.01
13261,0.62
13262,0.94
13263,0.49
13264,0.88
13266,0.47
13269,0.07
13270,0.08
13273,0.53
13275,0.03
13280,0.77
13283,0.98
13285,0.16
13288,0.52
13295,0.82
13296,0.79
13298,0.68
13304,1
13306,0.58
13310,0.1
13311,0.74
13313,0.06
13314,0.97
13315,0.91
13318,0.92
13319,0.01
13320,0.93
13324,0.25
13325,0.53
13327,0.95
13328,0.49
13330,0.81
13331,0.88
13334,0.03
13338,0.95
13346,0.02
13348,0.94
13351,0.09
13356,0.65
13357,0.14
13359,0.16
13360,0.96
13361,0.93
13363,0.41
13364,0.84
13365,0.08
13366,0.83
13368,0.75
13370,0.76
13371,0.58
13374,0.55
13376,0.18
13377,0.91
13381,0.79
13383,0.43
13386,0.91
13387,0.91
13388,0.04
13389,0.09
13390,0.48
13391,0.02
13392,0.03
13394,0.03
13398,0.7
13401,0.96
13403,0.01
13406,0.12
13407,0.99
13410,0.93
13411,0.26
13415,0.15
13416,0.81
13417,0.26
13419,0.84
13420,0.9
13421,0.01
13425,0.27
13426,0.1
13430,0.49
13431,0.13
13432,0.9
13433,0.61
13434,0.23
13437,0.17
13438,0.94
13439,0
13440,0.65
13443,0
13446,0.68
13449,0.98
13453,0.58
13454,0.26
13457,0.87
13461,0.01
13463,0.81
13464,0.04
13467,0.18
13472,0.32
13473,0.86
13474,0.23
13475,0.66
13476,0.9
13482,0.7
13484,0.3
13485,0.17
13489,0.94
13491,0.58
13493,0.92
13494,0.69
13497,0.83
13499,0.13
13501,1
13502,0.24
13503,0.17
13504,0.98
13505,0.95
13506,0
13507,0.18
13509,0.15
13510,0.21
13512,0.08
13514,0.64
13518,0.86
13520,0.79
13521,0.76
13522,0.92
13523,0.74
13526,0.83
13528,0.47
13529,0.12
13530,0.97
13531,0.85
13533,0.83
13537,0.95
13538,0.73
13539,0.1
13540,0.05
13541,0.27
13542,0.04
13544,0.09
13549,0.02
13550,0.41
13552,0.06
13553,0.12
13555,0.9
13556,0.18
13558,0.62
13563,0.45
13566,0.84
13568,0.01
13571,0.53
13572,0.23
13574,0.36
13576,0.66
13579,0.6
13580,0.13
13581,0.92
13582,0.02
13583,0.84
13584,0.51
13591,0.23
13592,0.08
13593,0.46
13595,0.1
13596,0.89
13597,0.05
13598,0.6
13599,0.94
13600,0.31
13602,0.95
13607,0.85
13608,0.73
13610,0.27
13611,0.89
13614,0.97
13616,0.85
13617,0.21
13619,0.07
13625,0.22
13630,0.21
13636,0.04
13637,0.33
13638,0.97
13639,0.01
13640,0.02
13650,0.11
13651,0
13653,0.61
13655,0.95
13656,0.54
13658,0.32
13665,0.66
13667,0.24
13668,0.66
13669,0.77
13674,0.07
13675,0.87
13676,0.25
13677,0.1
13678,0.1
13679,0.51
13680,0.94
13681,0.62
13682,1
13683,0.6
13684,0.98
13685,0.81
13687,0.98
13688,0.85
13691,0.18
13695,0.06
13696,0.43
13698,0.82
13699,0.03
13701,0
13710,0.02
13711,0.53
13712,0.34
13714,0.03
13715,0.01
13718,0.89
13724,0.89
13725,0.06
13726,0.74
13727,0.24
13728,0.49
13730,0.29
13736,0
13737,0.53
13739,0.96
13744,0.85
13746,0.65
13747,0.98
13748,0.84
13749,0.62
13751,0.88
13753,0.93
13757,0.96
13762,0.55
13770,0.88
13771,0.89
13772,0.99
13773,0.1
13774,0.9
13776,0.29
13779,0.89
13783,0.13
13785,0.89
13787,0.43
13791,0.93
13793,0.27
13794,0.9
13800,0.71
13801,0.84
13803,0.98
13804,0.51
13806,0.74
13807,0.04
13809,0.05
13812,0.93
13813,0.97
13814,0.64
13817,0.1
13818,0.19
13819,0.99
13820,0.66
13822,0.89
13824,0.92
13825,0.86
13827,0.13
13828,0.2
13830,0.16
13838,0.79
13839,0.69
13840,0.84
13841,0.03
13845,0.05
13849,0.72
13850,0.85
13854,0.1
13855,0.15
13856,0.9
13860,0.81
13861,0.43
13863,0.8
13865,0.11
13866,0.8
13870,0.08
13871,0.95
13873,0.97
13875,0.78
13876,0.94
13880,0.8
13881,0.97
13884,0.01
13885,0.02
13889,0.63
13890,0.76
13893,0.1
13896,0.6
13897,0.49
13900,0.62
13902,0.08
13903,0.71
13904,0.72
13906,0.78
13907,0.1
13908,0.41
13910,0.54
13911,0.34
13912,0.14
13913,0.7
13915,0.14
13916,0.26
13917,0.97
13919,0.89
13920,0.01
13923,0.84
13925,0.76
13926,0.88
13927,0.6
13928,0.93
13932,1
13934,0.06
13935,0.26
13936,0.07
13937,0.88
13939,0.05
13940,0.11
13941,0.1
13942,0.88
13943,0.07
13945,0.21
13946,0.55
13947,0.17
13951,0
13954,0.11
13956,0.03
13957,1
13960,0.89
13961,0.92
13963,0.83
13964,0.2
13967,0.02
13968,0.74
13971,0.98
13972,0.24
13973,0.44
13979,0.69
13980,0.52
13982,0.3
13984,0.99
13985,0.01
13988,0.26
13989,0.61
13990,0.26
13991,0.82
13993,0.42
13996,0.97
13999,0.73
14000,0.06
14001,0.53
14002,0.44
14005,0.04
14007,0.17
14008,0.97
14009,0.98
14010,0.59
14011,0.55
14014,0.84
14015,0.9
14017,0.98
14018,0.52
14023,0.91
14024,0.02
14026,0.2
14028,0.01
14031,0.49
14034,0.14
14038,0.84
14039,0.42
14042,0.75
14043,0.48
14048,0.51
14049,0.08
14051,0.76
14055,0.66
14057,0.04
14058,0.83
14059,0.63
14061,0.97
14062,0.49
14063,0
14065,0.04
14066,0.3
14067,0.72
14069,0.83
14074,0.05
14075,0.86
14077,0.03
14081,0.83
14084,0.65
14085,0.17
14087,0.41
14088,0.93
14089,0.51
14091,0.92
14093,0.89
14094,0.87
14096,0.85
14097,0.14
14098,0.89
14100,0.73
14103,0.87
14104,0.75
14109,0.72
14111,0.31
14113,0.11
14114,0.22
14115,0.04
14116,0.18
14118,0.59
14119,0.67
14120,0.95
14122,0.11
14124,0.71
14125,0.64
14126,0.7
14127,0.72
14134,0.08
14136,0.62
14137,0.02
14140,0.81
14142,0.84
14144,0.1
14145,0.11
14146,0.06
14152,0.13
14157,0.89
14159,0.29
14160,0.76
14163,0.59
14164,0.24
14166,0.87
14174,0.7
14175,0.68
14177,0.29
14178,0.51
14184,0.14
14186,0.55
14188,0.72
14189,0.1
14193,0.32
14195,0.46
14201,0.39
14202,0.22
14203,0.18
14206,0.81
14208,0.34
14209,0
14211,0.27
14212,0.86
14215,0
14218,0.34
14220,0.91
14221,0.42
14222,0.49
14223,0.05
14225,0.12
14227,0.46
14229,0.51
14236,0.09
14237,0.9
14238,0.96
14244,0.28
14245,0.45
14247,0.26
14249,0.95
14250,0.17
14256,0.28
14257,0.41
14259,0.83
14260,0.92
14261,0.65
14262,0.49
14265,0.9
14266,0.07
14267,0.75
14268,0.05
14269,0.88
14273,0.86
14274,0.55
14275,0.15
14277,0.96
14279,0.24
14285,0.08
14287,0.05
14288,0.12
14290,0.88
14291,0.76
14292,0.26
14293,0.24
14294,0.16
14295,0.08
14298,0.45
14303,0.26
14305,0.79
14306,0.04
14309,0.85
14311,0.8
14317,0.83
14319,0.49
14322,0.92
14324,0.96
14325,0.7
14327,0.55
14328,0.25
14330,0.5
14333,0.93
14335,0.45
14336,0.61
14339,0.55
14341,0.26
14342,0.07
14343,0.56
14344,0.02
14345,0.12
14348,0.9
14349,0.72
14350,0.99
14351,0.55
14352,0.93
14353,0.87
14355,0.91
14356,0.05
14357,0.47
14359,1
14363,0.25
14364,0.96
14369,0.88
14370,0.63
14371,0.98
14372,0.06
14376,0.04
14377,0.88
14379,0.01
14380,0.23
14381,0.28
14384,0.07
14385,0.72
14389,0.75
14392,0.76
14393,0.18
14395,0.97
14396,0.68
14397,0.14
14398,0.73
14399,0.02
14400,0.17
14403,0.24
14404,0.16
14405,0.97
14407,0.37
14409,0.52
14412,0.97
14413,0.44
14414,0.18
14415,0.61
14416,0.01
14418,0.85
14420,0.66
14422,0.06
14426,0.04
14427,0.29
14428,0.82
14430,0.21
14435,0.26
14436,0.91
14437,0.04
14439,0.88
14440,0.83
14441,0.38
14443,1
14444,0.83
14450,0.8
14451,0.94
14453,0.67
14454,0.06
14457,0.56
14459,0.78
14460,0.03
14461,0.65
14465,0.4
14467,1
14474,0.17
14478,0.11
14480,0.72
14482,0.44
14484,0.27
14485,0.74
14486,0.78
14487,0.18
14489,0.02
14490,0.85
14491,0.42
14494,0.77
14497,0.09
14498,0
14499,0
14505,0.01
14507,0.85
14508,0.55
14509,0.68
14510,0.78
14511,0.34
14512,0.72
14515,0.06
14516,0.9
14517,0.18
14519,0.29
14521,0.21
14522,0.95
14527,0.61
14528,0.77
14530,0.26
14531,0.38
14535,0.91
14536,0.01
14537,0.67
14538,0.94
14542,0.84
14549,0.33
14550,0.42
14551,0.24
14552,0.73
14553,0.06
14555,0.77
14556,0.94
14557,0.07
14558,0.04
14559,0.75
14565,0
14568,0.7
14573,0.99
14575,0.4
14578,0.01
14580,0.98
14581,0.73
14591,0.67
14593,0.86
14596,0
14597,0.69
14598,0.98
14604,0.01
14605,0.83
14610,0.89
14611,0.1
14614,0.74
14615,0.36
14616,0.03
14618,0.01
14620,0.55
14622,0.64
14623,0.02
14625,0.83
14627,0.82
14628,0.06
14629,0.24
14630,0.91
14631,0.8
14635,0.01
14636,0.96
14638,0.02
14639,0.32
14640,0.23
14641,0.13
14642,0.33
14643,0.84
14646,0.21
14647,0.14
14654,0.43
14657,0.6
14658,0.02
14659,0.12
14660,0.62
14661,0.09
14662,0.02
14667,0.54
14668,0.39
14669,0.22
14670,0.67
14671,0.82
14672,0.13
14673,0.29
14674,0.28
14675,0.08
14676,0.81
14677,0
14679,0.49
14680,0.78
14684,0.28
14685,0.13
14688,0.09
14691,0.6
14692,0.14
14693,0.63
14694,0.04
14696,0.25
14697,0.97
14702,0.05
14703,0.06
14705,0.74
14708,0.68
14712,0.31
14715,0.82
14717,0.88
14720,0.85
14722,0.88
14725,0.94
14726,0.21
14730,0.41
14732,0.84
14734,0.49
14735,0.39
14736,0.39
14737,0.8
14739,0.98
14740,0.45
14743,0.99
14745,0.76
14746,0.92
14748,0.1
14750,0.01
14752,0.01
14753,0.07
14754,0.78
14756,0.25
14757,0.96
14758,0.96
14760,0.89
14764,0.58
14766,0.72
14770,0.39
14772,0.31
14774,0.78
14777,0.44
14780,0.25
14781,0.93
14782,0.68
14783,0.02
14786,0.73
14787,0
14788,0.93
14791,0
14793,0.73
14795,0.34
14796,0.02
14797,0.83
14800,0.28
14801,0.55
14802,0.37
14804,0.05
14805,0.03
14808,0.45
14809,0.99
14811,0.47
14815,0.03
14816,0.09
14819,0.81
14821,0.8
14824,0.26
14826,0.05
14827,0.73
14829,0.47
14832,0.15
14833,0.23
14834,0.03
14837,0.76
14840,0.93
14842,0.08
14844,0.18
14845,0.94
14847,0.16
14848,0.33
14850,0.53
14853,0.6
14856,0.11
14858,0.75
14860,0.01
14861,0.24
14863,0.13
14868,0.77
14870,0.65
14872,0.79
14873,0.97
14875,0.94
14877,0.03
14878,0.08
14879,0.01
14882,0.92
14884,0.62
14887,0.4
14888,0.26
14889,0.94
14890,0.77
14891,0.34
14893,0.79
14898,0.1
14899,0.85
14901,0.72
14902,0.04
14904,0.98
14906,0.34
14907,0.36
14910,0.96
14911,0.68
14913,0.98
14915,0.73
14917,0
14921,0.01
14922,0
14923,0.41
14926,0.08
14927,0.91
14928,0.16
14930,0.15
14931,0.39
14932,0.82
14933,0.57
14934,0.67
14935,0.86
14939,0.92
14940,0.53
14943,0.09
14947,0.37
14948,0.14
14949,0.23
14952,0.97
14953,0.07
14954,0.82
14955,0.01
14958,0.78
14959,0.21
14960,0.01
14962,0.84
14963,0.24
14964,0.97
14966,0.99
14967,0.57
14969,0.78
14971,0.15
14972,0.65
14974,0.54
14975,0.75
14977,0.23
14978,0.28
14981,0.79
14983,0.03
14986,0.82
14987,0.8
14988,0.09
14989,0.9
14992,0.82
14994,0.87
14998,0.02
15000,1
15001,0.54
15005,0.16
15006,0.26
15007,0.46
15008,0.79
15009,0.98
15011,0.03
15014,0.62
15015,0.3
15019,0.06
15020,0.96
15021,0.38
15023,0.19
15025,0.55
15026,0.19
15027,0.98
15029,0.17
15031,0.06
15034,0.77
15035,0.2
15036,0.66
15037,0.03
15039,0.89
15041,0.59
15046,0.01
15047,0.74
15049,0.72
15053,0.81
15054,0.58
15058,0.12
15063,0.61
15065,0.72
15066,0.73
15068,0.54
15069,0.22
15071,0.68
15072,0.99
15074,0.96
15075,0.09
15076,0.62
15077,0.03
15079,0.09
15080,0.04
15081,0.57
15082,0.81
15083,0.64
15084,0.76
15087,0.06
15091,0.53
15092,0.33
15093,0.42
15096,0.36
15097,0.06
15100,0.19
15103,0.89
15104,0.2
15106,0.19
15109,0.96
15110,0.26
15113,0.8
15114,0.98
15115,0.02
15120,0.19
15128,0.21
15129,0.03
15134,0.77
15139,0.85
15141,0.67
15142,0.81
15143,0.81
15144,0.07
15145,0.76
15146,0.75
15149,0.96
15154,0.55
15157,0.02
15159,0.54
15160,0.7
15161,0.97
15162,0.01
15164,0.19
15166,0.72
15169,0.35
15170,0.79
15172,0.86
15173,0.74
15176,0.17
15182,0.27
15183,0.71
15184,0.32
15186,0.86
15187,0.71
15189,0.82
15191,0.8
15193,0.47
15196,0.02
15197,0
15198,0.36
15205,0.85
15206,0.03
15208,0.38
15211,0.93
15213,0.93
15214,0.9
15217,0.46
15221,0.72
15228,0.92
15230,0.85
15231,0.55
15235,0.13
15241,0.55
15244,0.94
15245,0.81
15247,0.17
15248,0.54
15251,0.11
15252,0.63
15254,0.81
15256,0.99
15257,0.04
15258,0.17
15259,0.88
15260,0.26
15261,0.67
15262,0.21
15265,0.87
15267,0.82
15270,0.12
15271,0.36
15272,0.03
15273,1
15274,0.72
15277,0.88
15279,0.28
15282,0.19
15283,0.84
15284,0.6
15285,0.83
15286,0.65
15287,0.91
15290,0.75
15291,0.25
15293,0.39
15294,0.68
15299,0.91
15302,0.87
15304,0
15305,0.19
15307,0.92
15311,0.46
15312,0.04
15313,0.44
15314,0.33
15315,0.91
15316,0.08
15318,0.31
15320,0.14
15323,0.89
15324,0.52
