new_id,prob
9494,0.87
9495,0.08
9496,0.22
9497,0.44
9502,0.25
9504,0.53
9506,0.77
9507,0.24
9508,0.54
9511,0.52
9513,0.62
9514,0.99
9517,0.87
9518,0.33
9519,0.9
9520,0.74
9521,0.11
9524,0.88
9525,0.76
9526,0.23
9528,0.96
9529,0.03
9530,0.09
9531,0.13
9533,0.51
9534,0.67
9535,0.01
9540,0.05
9543,0.84
9545,0.14
9549,0.85
9552,0.37
9553,0.67
9554,0.27
9555,0.98
9556,0.07
9557,0.63
9558,0.9
9559,0.02
9561,0.06
9562,0.68
9563,0.38
9566,0.96
9567,0.33
9569,0.04
9570,0.21
9573,0.77
9574,0.62
9575,0.05
9576,0.05
9577,0.52
9579,0.06
9580,0.02
9581,0.62
9584,0.83
9588,0.45
9589,0.79
9591,0.95
9593,0.46
9594,0.31
9596,0.94
9597,0.92
9599,0.19
9601,0.83
9602,0.84
9604,0.44
9605,0.52
9606,0.03
9607,0.1
9609,0.94
9614,0.18
9615,0.84
9620,0.59
9621,0.84
9624,0.17
9625,0.45
9627,0.78
9630,0.04
9631,0.74
9632,0.2
9633,0.21
9634,0.22
9637,0.86
9638,0.69
9639,0.97
9640,0.91
9641,0.84
9645,0.96
9646,0.65
9652,0.03
9655,0.1
9657,0.75
9659,0.11
9660,0.87
9664,0.46
9666,0.2
9668,0.65
9672,0.86
9674,0.44
9675,0.18
9677,0.55
9678,0.87
9681,0.97
9685,0.75
9687,0.71
9692,0.96
9693,0.07
9695,0.87
9697,0.78
9698,0.04
9699,0.84
9702,0.21
9703,0.36
9705,0.01
9707,0.08
9710,0.94
9712,0.01
9715,0.2
9718,0.45
9726,0.01
9729,0.96
9736,0.64
9739,0.65
9744,0.08
9745,0.64
9746,0.56
9751,0.74
9752,0.63
9753,0.49
9754,0.7
9757,0.27
9758,0.44
9760,0.58
9762,0.84
9763,0.06
9765,0.88
9769,0.04
9771,0.24
9776,0.51
9777,0.55
9778,0.78
9780,0.95
9782,0.94
9788,0.91
9790,0.29
9791,0.09
9792,0.77
9793,0.49
9795,0.76
9797,0.68
9798,0.75
9802,0.12
9804,0.23
9806,0.81
9808,0.01
9809,1
9811,0.38
9812,0.82
9813,0.9
9816,0.26
9817,0.09
9818,0.03
9819,0.68
9820,0.57
9821,0.58
9822,0.25
9825,0.25
9826,0.79
9828,0.44
9831,0.86
9837,0.43
9838,0.09
9839,0.86
9840,0.03
9841,0.73
9842,0.58
9844,0.25
9845,0.34
9851,0.16
9852,0.99
9853,0.86
9857,0.01
9859,0.82
9860,0.53
9863,0.98
9867,0.61
9868,0.2
9874,0.91
9875,0.53
9881,0.12
9883,0.26
9884,0.97
9885,0.71
9886,0.18
9888,0.31
9889,0.14
9890,0.16
9891,0.94
9894,0
9895,0.93
9900,0.57
9901,0.11
9902,0.34
9903,0.52
9906,0.75
9907,0.81
9909,0.65
9910,0.74
9911,0.22
9914,0.62
9919,0.21
9920,0.3
9921,0.5
9922,0.62
9926,0.91
9930,0.03
9932,0.11
9936,0.19
9940,0.78
9941,0.47
9942,0.12
9946,0.12
9947,0.88
9948,0.09
9949,0.49
9950,0.54
9952,0.21
9955,0.36
9957,0.22
9958,0.5
9959,0.05
9960,0.66
9961,0.44
9962,0.76
9964,0.89
9965,0.66
9966,0.41
9967,0.29
9973,1
9974,0.05
9975,0.04
9979,0.94
9980,0.02
9981,0.29
9982,0.59
9983,0.35
9986,0.16
9991,0.17
9996,0.59
10001,0.59
10002,0.11
10004,0.84
10005,0.02
10006,0.22
10012,0.44
10014,0.86
10018,0.44
10019,0.54
10021,0.96
10024,1
10027,0.94
10031,0.88
10034,0.93
10036,0.13
10037,0
10039,0.4
10040,0.95
10045,0.33
10048,0.68
10049,0.28
10050,0.18
10054,0.59
10055,0.91
10056,0.07
10058,0.98
10061,0.03
10062,0.55
10063,0.2
10065,0.15
10072,0.98
10073,0.31
10078,0.84
10080,0.43
10082,0.01
10085,0.87
10086,1
10088,0.03
10101,0.62
10102,0.57
10104,0.97
10106,0.91
10108,0.35
10111,0.26
10112,0.73
10123,0.36
10124,0.48
10125,0.74
10126,0.12
10129,0.12
10131,0.94
10134,0.24
10137,0.9
10139,0.18
10140,0.06
10143,0.87
10146,0.07
10148,0.93
10150,0.44
10151,0.66
10152,0.78
10154,0.84
10159,0.82
10161,0.57
10163,0.91
10165,1
10166,0.08
10167,0.53
10169,0.94
10170,0.59
10171,0.59
10174,0.95
10175,0.93
10177,0.57
10179,0.59
10182,0.05
10184,0.11
10186,0.91
10188,0.4
10190,0.72
10192,0.46
10193,0.91
10195,0.04
10199,0.79
10202,0.05
10203,0.66
10204,0.09
10207,0.1
10208,0.29
10211,0.06
10212,0.88
10213,0.85
10214,0.31
10219,0.19
10220,0.53
10225,0.67
10226,0.84
10229,0.48
10230,0.66
10233,0.64
10234,0.23
10235,0.04
10237,0.43
10238,0.16
10240,0.83
10241,0.02
10242,0.55
10243,0.95
10245,0.87
10247,0.83
10248,0.62
10249,0.51
10250,0.91
10253,0.73
10258,0.86
10259,0.94
10263,0.08
10264,0.93
10265,0.77
10267,0.12
10272,0.67
10273,1
10274,0.91
10275,0.11
10276,0.15
10278,0.45
10279,0.5
10283,0.03
10285,0.21
10287,0.11
10290,0.9
10291,0.94
10293,0.64
10297,0.43
10298,0.87
10300,0.61
10302,0.83
10304,0.67
10305,0.5
10307,0.04
10308,0.55
10310,0.16
10311,0.35
10312,0.08
10314,0.94
10316,0.19
10320,0.7
10322,0.93
10323,0.47
10324,0.47
10325,0.88
10329,0.94
10330,0.99
10333,0.27
10334,0.13
10337,0.96
10338,0.3
10340,0.79
10341,0.39
10342,0.6
10343,0.27
10350,0.87
10351,0.7
10352,0.92
10353,0.8
10356,0.56
10358,0.75
10359,0.03
10360,0.17
10361,0.84
10366,0.03
10368,0.99
10370,0.03
10372,0.13
10373,0.77
10374,0.74
10375,0.97
10376,0.3
10377,0.85
10379,0.18
10384,0.01
10386,0.77
10387,0.79
10389,0.7
10391,0.31
10392,0.11
10394,0.54
10397,0.97
10398,0.56
10400,0.87
10402,0.46
10404,0.97
10407,0.95
10408,0.03
10409,0
10410,0.98
10416,0.29
10417,0.82
10418,0.29
10420,0.04
10422,0.77
10427,0.04
10428,0.67
10429,0.86
10432,0.49
10433,0.23
10434,0.01
10436,0.8
10438,0.2
10439,0.54
10442,0.17
10443,0.69
10448,0.71
10449,0.28
10454,0.96
10455,0.59
10456,0.69
10457,0.21
10459,0.63
10460,0.25
10461,0.58
10462,0.58
10463,0.94
10465,0.72
10467,0.17
10468,0.44
10469,0.41
10471,0.94
10472,0.08
10474,0
10485,0.78
10486,0.86
10489,0.42
10494,0.26
10496,0.56
10498,0.51
10499,0.54
10500,0.89
10502,0.99
10503,0.09
10505,0.18
10506,0.93
10507,0.06
10509,0.56
10512,0.01
10514,0.82
10515,0.02
10516,0.92
10520,0.63
10521,0.6
10527,0.86
10528,0.13
10530,0.3
10531,0.96
10533,0.08
10534,0.57
10535,0.46
10537,0.03
10538,0.9
10540,0.13
10541,0.94
10542,0.02
10543,0.99
10547,0.54
10549,0.08
10550,0.9
10552,0.29
10553,0.29
10554,0.77
10555,0.05
10556,0.32
10558,0.68
10559,0.73
10562,0.86
10563,0.95
10564,0.93
10568,0.38
10569,0.99
10570,0.33
10571,0.78
10573,0.75
10575,0.89
10578,0.66
10581,0.07
10582,0.2
10589,0.95
10592,0.08
10595,0.52
10596,0.61
10597,0.73
10598,0.6
10599,0.13
10602,0.1
10603,0.79
10605,0.98
10607,0.16
10609,0.16
10613,0.02
10615,0.66
10618,0.41
10619,0.63
10620,1
10621,0.19
10623,0.91
10625,0.94
10628,0.77
10631,0.73
10635,0.79
10636,0.36
10639,0.86
10641,0.84
10642,0.88
10643,0.88
10647,0.91
10649,0.22
10650,0.3
10652,0.94
10654,0.31
10656,0.48
10658,0.08
10659,0.7
10661,0.32
10665,0.71
10666,0.62
10667,0.61
10668,0.73
10669,0.85
10670,0.58
10672,0.98
10674,0.04
10675,0.04
10676,0.28
10677,0.8
10682,0.23
10684,0.72
10685,0.75
10686,0.78
10687,0.35
10688,0.74
10689,0.73
10692,0.17
10694,0.34
10695,0.2
10698,0.71
10701,0.66
10702,0.97
10705,0.73
10707,0.66
10709,0.14
10710,0.79
10711,0.72
10712,0.3
10715,0.94
10717,0.87
10729,0.42
10730,0.31
10732,0.73
10733,0.89
10735,0.65
10737,0.28
10738,0.23
10739,0.49
10741,0.33
10742,0.29
10743,0.53
10744,0.63
10745,0.59
10748,0.06
10749,0.86
10751,0.44
10755,0.04
10756,0.88
10758,0.76
10761,0.95
10763,0.81
10764,0.33
10767,0.05
10769,0.31
10770,0.81
10774,0.43
10780,0.96
10783,0.86
10785,0.99
10786,0.61
10788,0.07
10789,0.31
10790,0.83
10791,0.2
10792,0.93
10798,0.78
10800,0.27
10803,0.59
10804,0
10805,0.34
10806,0.93
10807,0.72
10808,0
10809,0.73
10810,0.28
10813,0.26
10815,0.04
10819,0.7
10822,0.31
10823,0.88
10824,0.03
10826,0.43
10827,0.65
10828,0.81
10830,0.02
10832,0.11
10833,0.78
10834,0.9
10837,0.7
10838,0.74
10840,0.19
10841,0.39
10842,0.15
10843,0.53
10845,0.24
10847,0.04
10848,0.87
10852,0.85
10854,0.27
10857,0.8
10858,0.88
10859,0.55
10864,0.1
10866,0.26
10867,0.03
10870,0.1
10871,0.07
10872,0.67
10873,0.73
10878,0.76
10879,0.5
10882,0.37
10887,0.05
10888,0.09
10889,0.63
10892,0.26
10893,0.12
10894,0.64
10897,0.29
10898,0.4
10899,0.13
10900,0.39
10901,0.94
10904,0
10905,0.38
10907,0.75
10908,0.72
10910,0.1
10911,0.47
10912,0
10913,0.9
10919,0.79
10920,0.61
10921,0.75
10923,0.13
10926,0.39
10929,0.85
10933,0.92
10936,0.74
10938,0.3
10939,0.53
10941,0.29
10943,0.09
10944,0.94
10945,0.04
10949,0.32
10951,0.09
10952,0.59
10953,0.76
10954,0
10957,0.61
10960,0.24
10963,0.29
10966,0.03
10967,0.92
10968,0.47
10970,0.11
10972,0.81
10974,0.68
10976,0.22
10978,0.89
10979,0.76
10980,0.93
10987,0.26
10988,0.43
10990,0.96
10995,0.1
10996,0.13
10998,0.91
11000,0.88
11003,0.99
11004,0.54
11006,0.12
11011,0.14
11014,0.29
11015,0.59
11025,0.43
11026,0.84
11028,0.24
11029,0.69
11030,0.32
11034,0.64
11035,0.66
11036,0.6
11037,0.44
11039,0.17
11042,0.11
11043,0.86
11045,0.96
11049,0.01
11050,0.84
11054,0.29
11055,0.21
11060,0.76
11062,0.1
11063,0.86
11065,0.16
11066,0.93
11072,0.85
11073,0.29
11074,0.03
11079,0.45
11080,0.6
11081,0.5
11085,0.4
11087,0.27
11088,0.27
11089,0.03
11090,0.63
11098,0.02
11099,0.55
11102,0.93
11103,0.78
11104,0.24
11105,0.43
11106,0.11
11107,0.52
11108,0.95
11111,0.21
11114,0.85
11118,0.46
11119,0.29
11123,0.74
11127,0.8
11129,0.04
11130,0.95
11131,0.71
11133,0.64
11137,0.93
11140,0.45
11143,0.04
11146,0.38
11147,0.5
11150,0.42
11151,0.18
11153,0.61
11154,0.16
11155,0.51
11157,0.11
11159,0.01
11160,0.85
11161,0.31
11162,0.19
11163,0.98
11164,0.94
11165,0.69
11167,0.73
11168,0.82
11169,0.57
11176,0.88
11178,0.46
11179,0.9
11180,0.18
11182,0.95
11185,0.85
11187,0.39
11192,0.98
11196,0.29
11197,0.24
11198,0.86
11199,0.72
11203,0.88
11205,0.3
11207,0.09
11208,0.64
11209,0.78
11212,0.05
11213,0.73
11215,0.88
11216,0.7
11217,0.92
11220,0.4
11223,0.67
11230,0.12
11231,0.21
11237,0.14
11241,0.1
11242,0.58
11243,0.79
11245,0.36
11246,0.28
11247,0.47
11248,0.88
11253,0.3
11256,0.57
11258,0.84
11259,0.72
11260,0.37
11261,0.06
11265,0.6
11267,0.42
11268,0.84
11269,0.73
11270,0.67
11279,1
11282,0.61
11283,0.94
11284,0.15
11287,0.59
11288,0.9
11290,0
11291,0.46
11292,0.29
11293,0.6
11295,0.16
11297,0.33
11298,0.04
11299,0.02
11301,0.77
11302,0.56
11303,0.38
11306,0.94
11312,0.11
11314,0.98
11316,0.78
11317,0.73
11318,0.43
11319,0.5
11326,0.61
11327,0.7
11328,0.83
11329,0.7
11331,0.95
11333,0.57
11334,0.52
11335,0.99
11338,0.06
11342,0.05
11343,0.83
11345,0.66
11347,0.73
11348,0.65
11353,0.86
11356,0.44
11360,0.35
11361,0.7
11367,0.04
11370,0.26
11371,0.08
11373,0.04
11378,0.97
11382,0.09
11383,0.85
11384,0.74
11386,0.77
11389,0.38
11390,0.25
11394,0.74
11395,0.13
11396,0.03
11397,0.24
11398,0.84
11399,0.84
11404,0.08
11407,0.01
11408,0.1
11409,0.79
11410,0.84
11413,0.06
11415,0.58
11416,0.46
11418,0.96
11419,0.85
11422,0.59
11426,0.56
11427,0.49
11430,0.55
11431,0.22
11432,0.08
11434,0.08
11435,0.09
11437,0.01
11438,0.69
11440,0.7
11444,0.37
11445,0.69
11446,0.55
11447,0.83
11449,0.22
11451,0.18
11452,0.11
11453,0.12
11454,0.63
11455,0.26
11456,0.53
11458,0.27
11459,0.24
11461,0.25
11462,0.61
11465,0.21
11469,0.4
11470,0.4
11472,0.09
11475,0.74
11477,0.74
11478,0.58
11482,0.32
11483,0.98
11485,0.29
11486,0.85
11487,0.79
11488,0.75
11491,0.88
11492,0.88
11493,0.83
11497,0.22
11498,0.14
11502,0.86
11504,0.53
11505,0.05
11506,0.04
11509,0.24
11511,0.82
11517,0.59
11518,0.31
11519,0.12
11520,0.03
11523,0.07
11527,0.7
11528,0.08
11529,0.86
11533,0.36
11534,0.99
11536,0.11
11537,0.18
11539,0.66
11541,0.83
11542,0.66
11544,0.08
11545,0.92
11546,0.35
11547,0.17
11548,0.31
11549,0.08
11552,0.57
11554,0.41
11557,0.09
11558,0.75
11559,0.11
11561,0.74
11564,0.06
11566,0.74
11569,0.64
11572,0.7
11574,0.12
11577,0.27
11579,0.67
11581,0.83
11583,0.56
11584,0.81
11585,0.94
11586,0.05
11587,0.4
11588,0.93
11590,0
11597,0.87
11599,0.18
11602,0.29
11603,0.79
11607,0.07
11608,0.78
11610,0.26
11614,0.39
11615,0.04
11616,0.2
11617,0.14
11618,0.65
11620,0.36
11623,0.02
11624,0.93
11625,0.21
11626,0.2
11627,0.01
11628,0.73
11630,0.93
11631,0.33
11634,0.64
11638,0.19
11643,0.95
11647,0.27
11648,0.92
11654,0.77
11656,0.91
11658,0.83
11661,0.49
11663,0.99
11664,0.69
11665,0.93
11669,0.3
11670,0.39
11673,0.74
11674,0.18
11675,0.62
11676,0.4
11677,0.89
11679,0.82
11680,0.71
11681,0.08
11682,0.02
11684,0.63
11685,0.39
11689,0
11694,0
11698,0.29
11704,0.04
11705,0.68
11706,0.65
11707,0.97
11708,0.97
11713,0.95
11717,0.15
11718,0.21
11720,0.29
11722,0.35
11724,0.74
11732,0.76
11736,0.03
11738,0.95
11740,0.03
11741,0.8
11746,0.04
11747,0.22
11748,0.23
11749,0.84
11750,0.63
11751,1
11755,0.75
11756,0.19
11757,0.16
11760,0.89
11761,0.95
11762,0.66
11763,0.95
11765,0.04
11767,0.83
11768,0.42
11769,0.66
11770,0.63
11772,0.23
11773,0.74
11774,0.99
11777,0.13
11778,0.96
11781,0.81
11782,0.38
11784,0.1
11785,0.13
11787,0.58
11788,0.78
11791,0.32
11792,0.5
11798,0.85
11800,0.55
11804,0.46
11807,0.87
11808,0.2
11809,0.25
11811,0.09
11813,0.8
11814,0.39
11817,0.89
11820,0.26
11822,0.85
11823,0.56
11825,0.82
11826,0.48
11828,0.76
11829,0.59
11833,0.64
11835,0.24
11838,0.04
11842,0.5
11844,0.43
11851,0.38
11852,0.79
11854,0.49
11862,0.34
11863,0
11867,0.58
11868,0.39
11871,0.52
11872,0.11
11875,0.66
11876,0.22
11877,0.32
11880,0.98
11883,0.67
11884,0.04
11886,0.42
11889,0.83
11892,0.35
11894,0.05
11895,0.5
11896,0.81
11897,0.93
11901,0.19
11902,0.3
11903,0.07
11905,0.41
11906,0.29
11907,0.93
11908,0.22
11913,0.57
11914,0.69
11918,0.14
11920,0
11921,0.93
11922,0.82
11928,0.51
11929,0.27
11934,0.73
11936,0.12
11937,0.77
11938,0.27
11939,0.32
11940,0.83
11943,0.5
11946,0.44
11948,0.11
11949,0.28
11956,0.58
11958,0.13
11959,0.66
11961,0.05
11962,0.43
11967,0.51
11968,0.3
11969,0.52
11973,0.02
11976,0.16
11977,0.56
11979,0.79
11981,0.87
11982,0.37
11985,0.19
11986,0.2
11988,0.11
11989,0.08
11992,0.62
11995,0.08
11996,0.39
11997,0.92
11999,0.8
12002,0.55
12004,0.94
12006,0.83
12007,0.55
12008,0.24
12009,0.93
12012,0.13
12013,0.63
12014,0.14
12015,0.24
12016,0.77
12018,0.27
12020,0.82
12022,0.51
12025,0.16
12026,0.82
12027,0.16
12028,0.88
12031,0.25
12032,0.22
12033,0.42
12034,0.41
12035,0.09
12036,0.65
12038,0.73
12041,0.88
12042,0.11
12044,0.54
12046,0.3
12047,0.89
12048,0.09
12049,0.06
12051,0.16
12052,0.75
12053,0.92
12054,0.2
12055,0.83
12060,0.52
12062,0.76
12064,0.01
12066,0.92
12067,0.33
12069,0.26
12071,0.08
12072,0.85
12075,0.7
12076,0.22
12079,0.77
12081,0.58
12083,0.45
12087,0.75
12088,0.83
12089,0.85
12090,0.96
12091,0.18
12093,0
12095,0.52
12097,0.25
12100,0.47
12102,0.63
12103,0.24
12106,0.41
12107,0.43
12108,0.82
12110,0.48
12111,0.01
12112,0.8
12113,0.9
12115,0.86
12117,0.53
12118,0.7
12121,0.57
12122,0.59
12123,0.59
12127,0.46
12130,0.83
12131,0.05
12132,0.92
12136,0.45
12137,0.05
12138,0.01
12139,0.66
12141,1
12144,0.51
12145,0.89
12147,0.19
12151,0.52
12152,0.79
12153,0.27
12154,0.12
12155,0.86
12156,0.11
12157,0.95
12158,0.01
12159,0.97
12160,0.19
12161,0.15
12163,0.35
12164,0.35
12165,0.64
12166,0.56
12167,0.99
12169,0.06
12171,0.18
12172,0.85
12175,0.75
12176,0
12177,0.18
12181,0
12183,0.45
12185,0.23
12186,0.68
12188,0.99
12189,0.39
12191,0.83
12195,0.07
12197,0.71
12199,0.67
12200,0.73
12201,0.13
12202,0.55
12206,0.99
12208,0.94
12209,0.74
12210,0.03
12212,0.06
12213,0.42
12220,0.5
12221,0.12
12227,0.7
12228,0.82
12229,0.75
12233,0.28
12235,0.41
12237,0.6
12238,0.87
12240,0.31
12241,0.49
12242,0.87
12244,0.72
12245,0.87
12246,0.1
12249,0.56
12251,0.53
12252,0.89
12254,0.82
12256,0.66
12257,0.89
12260,0.59
12264,0.75
12265,0.01
12267,0.07
12270,0.57
12271,0.92
12273,0.32
12274,0.07
12276,0.75
12277,0.55
12278,0.46
12279,0.53
12282,0.7
12283,0.01
12286,0.2
12287,0.1
12288,0.82
12289,0.09
12290,0.61
12292,0.5
12293,0.92
12295,0.54
12296,0.7
12297,0.99
12299,0.68
12302,0.22
12306,0.1
12307,0.95
12308,0.6
12309,0.91
12310,0.79
12313,0.71
12316,0.8
12318,0.76
12319,0.84
12320,0.97
12321,0.69
12323,0.1
12324,0.49
12326,0.15
12328,0.27
12329,0.94
12330,0.04
12331,0.82
12335,0.08
12336,0
12337,0.55
12338,0.61
12339,0.72
12341,0.09
12345,0.25
12346,0.61
12347,0.47
12348,0.71
12349,0.02
12350,0.41
12351,0.31
12352,0.96
12354,0.19
12359,0.37
12360,0.4
12363,0.12
12364,0.93
12365,0.79
12366,0.03
12369,0.23
12370,0.08
12371,0.26
12372,0.53
12374,0.99
12375,0.35
12376,0.22
12377,0.4
12378,0.49
12379,0.68
12380,0.58
12382,0.63
12383,0.02
12386,0.94
12390,0.91
12391,0.38
12393,0.12
12395,0.29
12398,0.59
12399,0.97
12400,0.71
12403,0.95
12404,0.94
12408,0.05
12409,0.77
12413,0.3
12415,0.38
12416,0.45
12417,0.76
12418,0.41
12419,0.47
12422,0.67
12424,0.19
12426,0.16
12427,0.13
12428,0.11
12432,0.11
12433,0.21
12434,0.99
12439,0.01
12441,0.83
12442,0.89
12443,0.26
12445,0.92
12446,0.62
12448,0.63
12450,0.96
12455,0.98
12456,0.21
12458,0.09
12467,0.14
12471,0.67
12472,0.47
12474,0.05
12476,0.03
12479,0.04
12481,0.47
12484,0.54
12485,0.07
12487,0.03
12488,0.73
12491,0.26
12494,0.62
12497,0.41
12498,0.94
12502,0.75
12507,0.34
12509,0.12
12511,0.88
12515,0.18
12516,0.39
12517,0.06
12520,0.62
12522,0.3
12523,0.62
12525,0.03
12527,0.1
12532,0.15
12533,0.35
12536,0.01
12537,0.32
12538,0.39
12539,0.63
12540,0.59
12541,0.25
12543,0.61
12546,0.03
12547,0.66
12548,0.66
12550,0.4
12552,0.26
12553,0.51
12555,0.98
12556,0.82
12559,0
12560,0.94
12563,0.62
12564,0.56
12566,0.59
12568,0.66
12570,0.08
12571,0.04
12572,0.2
12573,0.03
12574,0.2
12575,0.99
12577,0.35
12579,0.26
12580,0.02
12582,0.22
12583,0.04
12584,0.84
12585,0.92
12588,0.36
12589,0.74
12593,0.15
12596,0.83
12597,0.7
12598,0.2
12599,0.52
12600,0.54
12601,0.88
12602,0.94
12604,0.78
12606,0.93
12607,0.75
12608,0.37
12609,0.86
12611,0.03
12612,0.83
12613,0.84
12614,0.72
12619,0.54
12620,0.79
12621,0.95
12622,0.83
12623,0.9
12624,0.68
12625,0.89
12626,0.12
12627,0.84
12629,0.75
12631,0.06
12634,0.32
12635,0.74
12637,0.89
12639,0.03
12641,0.46
12643,0.56
12644,0.03
12649,0.92
12650,0.06
12651,0.55
12653,0.05
12654,0.89
12657,0.27
12661,0.78
12662,0.04
12663,0.25
12664,0.19
12668,0.15
12672,0.9
12674,0.55
12677,0.82
12682,0.4
12685,0.5
12686,0.57
12687,0.2
12689,0.33
12690,0.36
12691,0.46
12693,0.17
12695,0.83
12696,0.56
12697,0.9
12698,0.87
12701,0.91
12703,0.92
12704,0.6
12715,0.51
12717,0.34
12718,0.14
12720,0.87
12721,0.46
12722,0.78
12723,0.36
12724,0.07
12727,0.61
12729,0.85
12730,0.09
12731,0.51
12732,0.4
12733,0.87
12734,0.21
12735,0.33
12737,0.04
12738,0.09
12739,0.59
12740,0.37
12745,0.87
12748,0.77
12750,0.01
12752,0.28
12755,0.34
12757,0.27
12758,0.01
12759,0.54
12764,0.29
12765,0.05
12766,0.08
12768,0.11
12769,0.41
12773,0
12774,0.97
12775,0.97
12776,0.06
12777,0.34
12778,0.59
12779,0.38
12780,0.78
12781,0.02
12783,0.66
12786,0.34
12788,0.46
12791,0.13
12793,0.23
12794,0.75
12795,0.22
12797,0.47
12800,0.84
12803,0.55
12804,0.91
12805,0.68
12808,0.52
12809,0.59
12810,0.81
12812,0.09
12814,0.93
12821,0.09
12825,0.8
12826,0.29
12828,0.07
12830,0.2
12831,0.81
12832,0.85
12834,0.66
12841,0.91
12843,0
12844,0.84
12847,0.14
12848,0.42
12849,0.55
12850,0.33
12851,0.4
12854,0.82
12855,0.09
12856,0.29
12858,0.07
12860,0.12
12861,0.92
12862,0.59
12864,0.69
12866,0.22
12868,0.37
12869,0.21
12872,0.9
12873,0.34
12875,0.8
12878,0.06
12880,0.01
12883,0.33
12884,0.13
12886,0.59
12888,0.25
12889,0.99
12890,0.1
12893,0.18
12895,0.4
12897,0.97
12899,0.74
12900,0.01
12905,0.51
12906,0.86
12910,0.52
12911,0.12
12912,0.06
12917,0.36
12919,0.75
12920,0.79
12923,0.53
12931,0.74
12933,0.85
12939,0.2
12940,0.51
12941,0.49
12943,0.25
12944,0.41
12946,0.79
12947,0.26
12948,0.4
12951,0.09
12953,0.19
12954,0.68
12956,0.19
12958,0.56
12959,0.75
12964,0.19
12969,0.9
12971,0.34
12974,0.68
12975,0.11
12979,0.12
12980,0.73
12981,0.26
12984,0.21
12985,0.89
12986,0.66
12987,0.71
12989,0.93
12992,0.98
12993,0.33
12994,0.35
12996,0.7
12999,0.13
13000,0.99
13002,0.95
13005,0.16
13013,0.83
13018,0.75
13022,0.73
13023,0.39
13024,0.1
13025,0.94
13026,0.23
13028,0.46
13030,0.4
13035,0.74
13037,0.11
13038,0.6
13039,0.13
13042,0.66
13044,0.77
13045,0.45
13047,0.66
13049,0.4
13050,0.59
13053,0.53
13056,0.13
13057,0.21
13059,0.51
13064,0.04
13068,0.27
13069,0.75
13071,0.68
13072,0.73
13075,0.02
13077,0.25
13082,0.67
13083,0.61
13084,0.06
13085,0.19
13088,0.01
13089,0.99
13090,0.01
13091,0.06
13092,0.82
13094,0.87
13095,0.01
13096,0.07
13097,0.7
13101,0.19
13104,0.89
13106,0.08
13108,0.78
13111,0.69
13112,0.38
13113,0
13114,0.95
13116,0.86
13117,0.25
13119,0.78
13121,0.52
13123,0.35
13125,0.88
13126,0.38
13127,0.93
13128,0.82
13130,0.62
13132,0.6
13134,0.11
13135,0.82
13141,0.74
13143,0.96
13145,0.62
13146,0.16
13148,0.24
13149,0.85
13151,0.01
13152,0.53
13155,0.16
13156,0.66
13158,0.82
13159,0.07
13166,0.44
13167,0.82
13168,0.4
13170,0.99
13171,0.11
13172,0.87
13173,0.13
13174,0.73
13175,0.06
13176,0
13177,0.51
13180,0.11
13184,0.88
13192,0.53
13193,0.37
13199,0.71
13201,0.46
13202,0.05
13205,0.58
13206,0.9
13207,0.97
13208,0.75
13209,0.91
13210,0.54
13213,0.15
13214,0.07
13216,0.66
13217,0.03
13218,0.7
13219,0.37
13220,0.22
13221,0.73
13223,0.92
13225,0.03
13226,0.12
13230,0.01
13231,0.19
13236,0.25
13241,0.53
13243,0.01
13244,0.85
13245,0.41
13246,0.82
13247,0.96
13248,0.12
13250,0.53
13253,0.18
13255,0.64
13256,0.42
13258,0.14
13261,0.62
13265,0.95
13266,0.52
13267,0.57
13268,0.29
13269,0.07
13270,0.07
13271,0.15
13274,0.55
13279,0
13281,0.45
13285,0.18
13291,0.11
13293,0.77
13296,0.78
13298,0.66
13301,0.6
13302,0.99
13309,0.97
13312,0.09
13313,0.06
13314,0.96
13315,0.89
13316,0.42
13317,0.07
13318,0.91
13319,0.01
13320,0.9
13321,0.33
13322,0.47
13325,0.5
13326,0.02
13327,0.94
13330,0.79
13331,0.86
13332,0.12
13333,0.51
13337,0.85
13338,0.92
13340,0.34
13344,0.36
13345,0.96
13347,0.74
13348,0.94
13353,0.09
13355,0.32
13356,0.65
13358,0.67
13359,0.23
13360,0.93
13364,0.86
13365,0.11
13367,0.42
13368,0.74
13370,0.74
13371,0.57
13372,0.01
13374,0.53
13377,0.94
13378,0.82
13380,0.98
13382,0.85
13383,0.44
13386,0.87
13389,0.09
13390,0.53
13395,0.05
13396,0.36
13397,0.88
13398,0.7
13402,0.67
13403,0.02
13407,0.99
13408,0.96
13411,0.29
13413,0.15
13416,0.84
13418,0.9
13419,0.81
13420,0.9
13426,0.13
13428,0.21
13429,0.91
13432,0.9
13434,0.22
13435,0.13
13437,0.11
13438,0.92
13439,0
13440,0.64
13441,0.82
13443,0
13447,0.8
13449,0.97
13450,0.73
13452,0.19
13453,0.57
13455,0.83
13458,0.66
13462,0.53
13466,0.15
13467,0.21
13468,0.46
13470,0.38
13475,0.68
13476,0.88
13477,0.11
13486,0.41
13490,0.6
13492,0.23
13496,0.8
13499,0.1
13500,0.75
13502,0.26
13503,0.22
13504,0.96
13505,0.94
13506,0
13512,0.1
13513,0.35
13515,0.76
13517,0.86
13518,0.83
13524,0.89
13525,0.71
13528,0.47
13529,0.12
